# x,       y,       z
-1.800000e+00,1.096364e+00,2.458434e+02
-1.800000e+00,1.129091e+00,2.380376e+02
-1.800000e+00,1.161818e+00,2.296426e+02
-1.800000e+00,1.194545e+00,2.255659e+02
-1.800000e+00,1.227273e+00,2.170851e+02
-1.800000e+00,1.260000e+00,2.110889e+02
-1.800000e+00,1.292727e+00,2.054675e+02
-1.800000e+00,1.325455e+00,1.970302e+02
-1.800000e+00,1.358182e+00,1.907832e+02
-1.800000e+00,1.390909e+00,1.841008e+02
-1.800000e+00,1.423636e+00,1.775210e+02
-1.800000e+00,1.456364e+00,1.713309e+02
-1.800000e+00,1.489091e+00,1.646582e+02
-1.800000e+00,1.521818e+00,1.611509e+02
-1.800000e+00,1.554545e+00,1.538834e+02
-1.800000e+00,1.587273e+00,1.491196e+02
-1.800000e+00,1.620000e+00,1.451497e+02
-1.763636e+00,-1.620000e+00,1.169500e+03
-1.763636e+00,-1.587273e+00,1.154428e+03
-1.763636e+00,-1.554545e+00,1.139004e+03
-1.763636e+00,-1.521818e+00,1.122383e+03
-1.763636e+00,-1.489091e+00,1.107142e+03
-1.763636e+00,-1.456364e+00,1.091435e+03
-1.763636e+00,-1.423636e+00,1.077393e+03
-1.763636e+00,-1.390909e+00,1.059811e+03
-1.763636e+00,-1.358182e+00,1.045273e+03
-1.763636e+00,-1.325455e+00,1.029507e+03
-1.763636e+00,-1.292727e+00,1.015195e+03
-1.763636e+00,-1.260000e+00,1.001159e+03
-1.763636e+00,-1.227273e+00,9.842270e+02
-1.763636e+00,-1.194545e+00,9.709599e+02
-1.763636e+00,-1.161818e+00,9.557390e+02
-1.763636e+00,-1.129091e+00,9.430717e+02
-1.763636e+00,-1.096364e+00,9.257365e+02
-1.763636e+00,-1.063636e+00,9.131687e+02
-1.763636e+00,-1.030909e+00,8.999471e+02
-1.763636e+00,-9.981818e-01,8.847277e+02
-1.763636e+00,-9.654545e-01,8.728464e+02
-1.763636e+00,-9.327273e-01,8.585109e+02
-1.763636e+00,-9.000000e-01,8.414884e+02
-1.763636e+00,-8.672727e-01,8.287185e+02
-1.763636e+00,-8.345455e-01,8.147137e+02
-1.763636e+00,-8.018182e-01,8.007204e+02
-1.763636e+00,-7.690909e-01,7.882522e+02
-1.763636e+00,-7.363636e-01,7.764487e+02
-1.763636e+00,-7.036364e-01,7.620996e+02
-1.763636e+00,-6.709091e-01,7.501333e+02
-1.763636e+00,-6.381818e-01,7.380193e+02
-1.763636e+00,-6.054545e-01,7.250990e+02
-1.763636e+00,-5.727273e-01,7.126548e+02
-1.763636e+00,-5.400000e-01,6.994533e+02
-1.763636e+00,-5.072727e-01,6.884357e+02
-1.763636e+00,-4.745455e-01,6.756794e+02
-1.763636e+00,-4.418182e-01,6.636409e+02
-1.763636e+00,-4.090909e-01,6.508155e+02
-1.763636e+00,-3.763636e-01,6.394844e+02
-1.763636e+00,-3.436364e-01,6.268497e+02
-1.763636e+00,-3.109091e-01,6.155997e+02
-1.763636e+00,-2.781818e-01,6.031747e+02
-1.763636e+00,-2.454545e-01,5.919031e+02
-1.763636e+00,-2.127273e-01,5.811920e+02
-1.763636e+00,-1.800000e-01,5.695578e+02
-1.763636e+00,-1.472727e-01,5.600529e+02
-1.763636e+00,-1.145455e-01,5.472130e+02
-1.763636e+00,-8.181818e-02,5.362456e+02
-1.763636e+00,-4.909091e-02,5.250456e+02
-1.763636e+00,-1.636364e-02,5.153071e+02
-1.763636e+00,1.636364e-02,5.053966e+02
-1.763636e+00,4.909091e-02,4.929930e+02
-1.763636e+00,8.181818e-02,4.824743e+02
-1.763636e+00,1.145455e-01,4.726579e+02
-1.763636e+00,1.472727e-01,4.648338e+02
-1.763636e+00,1.800000e-01,4.533816e+02
-1.763636e+00,2.127273e-01,4.431581e+02
-1.763636e+00,2.454545e-01,4.329318e+02
-1.763636e+00,2.781818e-01,4.259368e+02
-1.763636e+00,3.109091e-01,4.154088e+02
-1.763636e+00,3.436364e-01,4.052528e+02
-1.763636e+00,3.763636e-01,3.961652e+02
-1.763636e+00,4.090909e-01,3.862141e+02
-1.763636e+00,4.418182e-01,3.776237e+02
-1.763636e+00,4.745455e-01,3.692137e+02
-1.763636e+00,5.072727e-01,3.595912e+02
-1.763636e+00,5.400000e-01,3.512080e+02
-1.763636e+00,5.727273e-01,3.411944e+02
-1.763636e+00,6.054545e-01,3.333080e+02
-1.763636e+00,6.381818e-01,3.239324e+02
-1.763636e+00,6.709091e-01,3.170778e+02
-1.763636e+00,7.036364e-01,3.071346e+02
-1.763636e+00,7.363636e-01,2.986501e+02
-1.763636e+00,7.690909e-01,2.923219e+02
-1.763636e+00,8.018182e-01,2.834777e+02
-1.763636e+00,8.345455e-01,2.764002e+02
-1.763636e+00,8.672727e-01,2.677111e+02
-1.763636e+00,9.000000e-01,2.620719e+02
-1.763636e+00,9.327273e-01,2.530596e+02
-1.763636e+00,9.654545e-01,2.446911e+02
-1.763636e+00,9.981818e-01,2.392024e+02
-1.763636e+00,1.030909e+00,2.323355e+02
-1.763636e+00,1.063636e+00,2.249528e+02
-1.763636e+00,1.096364e+00,2.185147e+02
-1.763636e+00,1.129091e+00,2.112014e+02
-1.763636e+00,1.161818e+00,2.053285e+02
-1.763636e+00,1.194545e+00,1.971231e+02
-1.763636e+00,1.227273e+00,1.890072e+02
-1.763636e+00,1.260000e+00,1.859953e+02
-1.763636e+00,1.292727e+00,1.796965e+02
-1.763636e+00,1.325455e+00,1.744309e+02
-1.763636e+00,1.358182e+00,1.673136e+02
-1.763636e+00,1.390909e+00,1.619605e+02
-1.763636e+00,1.423636e+00,1.559756e+02
-1.763636e+00,1.456364e+00,1.498345e+02
-1.763636e+00,1.489091e+00,1.434946e+02
-1.763636e+00,1.521818e+00,1.379002e+02
-1.763636e+00,1.554545e+00,1.338615e+02
-1.763636e+00,1.587273e+00,1.268170e+02
-1.763636e+00,1.620000e+00,1.217115e+02
-1.727273e+00,-1.620000e+00,1.108848e+03
-1.727273e+00,-1.587273e+00,1.091786e+03
-1.727273e+00,-1.554545e+00,1.078561e+03
-1.727273e+00,-1.521818e+00,1.061444e+03
-1.727273e+00,-1.489091e+00,1.046042e+03
-1.727273e+00,-1.456364e+00,1.030262e+03
-1.727273e+00,-1.423636e+00,1.014277e+03
-1.727273e+00,-1.390909e+00,1.001966e+03
-1.727273e+00,-1.358182e+00,9.862946e+02
-1.727273e+00,-1.325455e+00,9.711934e+02
-1.727273e+00,-1.292727e+00,9.585262e+02
-1.727273e+00,-1.260000e+00,9.439334e+02
-1.727273e+00,-1.227273e+00,9.292741e+02
-1.727273e+00,-1.194545e+00,9.159422e+02
-1.727273e+00,-1.161818e+00,9.001470e+02
-1.727273e+00,-1.129091e+00,8.866622e+02
-1.727273e+00,-1.096364e+00,8.727154e+02
-1.727273e+00,-1.063636e+00,8.578426e+02
-1.727273e+00,-1.030909e+00,8.466053e+02
-1.727273e+00,-9.981818e-01,8.296068e+02
-1.727273e+00,-9.654545e-01,8.157799e+02
-1.727273e+00,-9.327273e-01,8.043594e+02
-1.727273e+00,-9.000000e-01,7.911130e+02
-1.727273e+00,-8.672727e-01,7.786019e+02
-1.727273e+00,-8.345455e-01,7.653071e+02
-1.727273e+00,-8.018182e-01,7.533246e+02
-1.727273e+00,-7.690909e-01,7.385809e+02
-1.727273e+00,-7.363636e-01,7.260152e+02
-1.727273e+00,-7.036364e-01,7.144344e+02
-1.727273e+00,-6.709091e-01,7.012712e+02
-1.727273e+00,-6.381818e-01,6.887532e+02
-1.727273e+00,-6.054545e-01,6.758747e+02
-1.727273e+00,-5.727273e-01,6.641626e+02
-1.727273e+00,-5.400000e-01,6.518115e+02
-1.727273e+00,-5.072727e-01,6.400852e+02
-1.727273e+00,-4.745455e-01,6.285069e+02
-1.727273e+00,-4.418182e-01,6.182526e+02
-1.727273e+00,-4.090909e-01,6.036648e+02
-1.727273e+00,-3.763636e-01,5.942756e+02
-1.727273e+00,-3.436364e-01,5.823875e+02
-1.727273e+00,-3.109091e-01,5.707731e+02
-1.727273e+00,-2.781818e-01,5.611426e+02
-1.727273e+00,-2.454545e-01,5.490577e+02
-1.727273e+00,-2.127273e-01,5.381150e+02
-1.727273e+00,-1.800000e-01,5.283047e+02
-1.727273e+00,-1.472727e-01,5.174438e+02
-1.727273e+00,-1.145455e-01,5.059163e+02
-1.727273e+00,-8.181818e-02,4.954549e+02
-1.727273e+00,-4.909091e-02,4.849449e+02
-1.727273e+00,-1.636364e-02,4.737229e+02
-1.727273e+00,1.636364e-02,4.645055e+02
-1.727273e+00,4.909091e-02,4.551821e+02
-1.727273e+00,8.181818e-02,4.446722e+02
-1.727273e+00,1.145455e-01,4.347519e+02
-1.727273e+00,1.472727e-01,4.262460e+02
-1.727273e+00,1.800000e-01,4.161183e+02
-1.727273e+00,2.127273e-01,4.047303e+02
-1.727273e+00,2.454545e-01,3.952626e+02
-1.727273e+00,2.781818e-01,3.860673e+02
-1.727273e+00,3.109091e-01,3.793846e+02
-1.727273e+00,3.436364e-01,3.681189e+02
-1.727273e+00,3.763636e-01,3.594865e+02
-1.727273e+00,4.090909e-01,3.528538e+02
-1.727273e+00,4.418182e-01,3.423286e+02
-1.727273e+00,4.745455e-01,3.342085e+02
-1.727273e+00,5.072727e-01,3.249984e+02
-1.727273e+00,5.400000e-01,3.174973e+02
-1.727273e+00,5.727273e-01,3.080526e+02
-1.727273e+00,6.054545e-01,3.001115e+02
-1.727273e+00,6.381818e-01,2.939333e+02
-1.727273e+00,6.709091e-01,2.828694e+02
-1.727273e+00,7.036364e-01,2.763632e+02
-1.727273e+00,7.363636e-01,2.696573e+02
-1.727273e+00,7.690909e-01,2.633733e+02
-1.727273e+00,8.018182e-01,2.553569e+02
-1.727273e+00,8.345455e-01,2.477585e+02
-1.727273e+00,8.672727e-01,2.415521e+02
-1.727273e+00,9.000000e-01,2.321283e+02
-1.727273e+00,9.327273e-01,2.263844e+02
-1.727273e+00,9.654545e-01,2.179953e+02
-1.727273e+00,9.981818e-01,2.118500e+02
-1.727273e+00,1.030909e+00,2.055714e+02
-1.727273e+00,1.063636e+00,1.992497e+02
-1.727273e+00,1.096364e+00,1.923398e+02
-1.727273e+00,1.129091e+00,1.843941e+02
-1.727273e+00,1.161818e+00,1.804959e+02
-1.727273e+00,1.194545e+00,1.722404e+02
-1.727273e+00,1.227273e+00,1.672164e+02
-1.727273e+00,1.260000e+00,1.614594e+02
-1.727273e+00,1.292727e+00,1.569744e+02
-1.727273e+00,1.325455e+00,1.501753e+02
-1.727273e+00,1.358182e+00,1.448827e+02
-1.727273e+00,1.390909e+00,1.412409e+02
-1.727273e+00,1.423636e+00,1.339384e+02
-1.727273e+00,1.456364e+00,1.287287e+02
-1.727273e+00,1.489091e+00,1.225815e+02
-1.727273e+00,1.521818e+00,1.170510e+02
-1.727273e+00,1.554545e+00,1.122691e+02
-1.727273e+00,1.587273e+00,1.079429e+02
-1.727273e+00,1.620000e+00,1.028432e+02
-1.690909e+00,-1.620000e+00,1.051164e+03
-1.690909e+00,-1.587273e+00,1.034948e+03
-1.690909e+00,-1.554545e+00,1.020354e+03
-1.690909e+00,-1.521818e+00,1.005228e+03
-1.690909e+00,-1.489091e+00,9.879297e+02
-1.690909e+00,-1.456364e+00,9.767093e+02
-1.690909e+00,-1.423636e+00,9.602979e+02
-1.690909e+00,-1.390909e+00,9.454088e+02
-1.690909e+00,-1.358182e+00,9.325417e+02
-1.690909e+00,-1.325455e+00,9.178188e+02
-1.690909e+00,-1.292727e+00,9.007877e+02
-1.690909e+00,-1.260000e+00,8.874075e+02
-1.690909e+00,-1.227273e+00,8.759538e+02
-1.690909e+00,-1.194545e+00,8.622823e+02
-1.690909e+00,-1.161818e+00,8.489120e+02
-1.690909e+00,-1.129091e+00,8.335333e+02
-1.690909e+00,-1.096364e+00,8.201928e+02
-1.690909e+00,-1.063636e+00,8.080457e+02
-1.690909e+00,-1.030909e+00,7.937712e+02
-1.690909e+00,-9.981818e-01,7.812862e+02
-1.690909e+00,-9.654545e-01,7.664348e+02
-1.690909e+00,-9.327273e-01,7.541172e+02
-1.690909e+00,-9.000000e-01,7.401682e+02
-1.690909e+00,-8.672727e-01,7.284545e+02
-1.690909e+00,-8.345455e-01,7.161487e+02
-1.690909e+00,-8.018182e-01,7.046598e+02
-1.690909e+00,-7.690909e-01,6.918210e+02
-1.690909e+00,-7.363636e-01,6.800969e+02
-1.690909e+00,-7.036364e-01,6.676121e+02
-1.690909e+00,-6.709091e-01,6.544505e+02
-1.690909e+00,-6.381818e-01,6.436347e+02
-1.690909e+00,-6.054545e-01,6.311035e+02
-1.690909e+00,-5.727273e-01,6.195780e+02
-1.690909e+00,-5.400000e-01,6.074419e+02
-1.690909e+00,-5.072727e-01,5.953526e+02
-1.690909e+00,-4.745455e-01,5.853079e+02
-1.690909e+00,-4.418182e-01,5.743090e+02
-1.690909e+00,-4.090909e-01,5.621528e+02
-1.690909e+00,-3.763636e-01,5.514815e+02
-1.690909e+00,-3.436364e-01,5.406580e+02
-1.690909e+00,-3.109091e-01,5.300442e+02
-1.690909e+00,-2.781818e-01,5.199009e+02
-1.690909e+00,-2.454545e-01,5.076458e+02
-1.690909e+00,-2.127273e-01,4.957148e+02
-1.690909e+00,-1.800000e-01,4.873091e+02
-1.690909e+00,-1.472727e-01,4.763731e+02
-1.690909e+00,-1.145455e-01,4.677896e+02
-1.690909e+00,-8.181818e-02,4.552245e+02
-1.690909e+00,-4.909091e-02,4.461962e+02
-1.690909e+00,-1.636364e-02,4.369722e+02
-1.690909e+00,1.636364e-02,4.271827e+02
-1.690909e+00,4.909091e-02,4.176803e+02
-1.690909e+00,8.181818e-02,4.071334e+02
-1.690909e+00,1.145455e-01,3.969976e+02
-1.690909e+00,1.472727e-01,3.876502e+02
-1.690909e+00,1.800000e-01,3.792781e+02
-1.690909e+00,2.127273e-01,3.700403e+02
-1.690909e+00,2.454545e-01,3.622084e+02
-1.690909e+00,2.781818e-01,3.525922e+02
-1.690909e+00,3.109091e-01,3.434616e+02
-1.690909e+00,3.436364e-01,3.362562e+02
-1.690909e+00,3.763636e-01,3.265954e+02
-1.690909e+00,4.090909e-01,3.206425e+02
-1.690909e+00,4.418182e-01,3.093924e+02
-1.690909e+00,4.745455e-01,3.035978e+02
-1.690909e+00,5.072727e-01,2.946197e+02
-1.690909e+00,5.400000e-01,2.851509e+02
-1.690909e+00,5.727273e-01,2.788862e+02
-1.690909e+00,6.054545e-01,2.713294e+02
-1.690909e+00,6.381818e-01,2.641633e+02
-1.690909e+00,6.709091e-01,2.551465e+02
-1.690909e+00,7.036364e-01,2.481522e+02
-1.690909e+00,7.363636e-01,2.404260e+02
-1.690909e+00,7.690909e-01,2.341834e+02
-1.690909e+00,8.018182e-01,2.249669e+02
-1.690909e+00,8.345455e-01,2.190496e+02
-1.690909e+00,8.672727e-01,2.123052e+02
-1.690909e+00,9.000000e-01,2.068247e+02
-1.690909e+00,9.327273e-01,1.999237e+02
-1.690909e+00,9.654545e-01,1.920280e+02
-1.690909e+00,9.981818e-01,1.868449e+02
-1.690909e+00,1.030909e+00,1.810925e+02
-1.690909e+00,1.063636e+00,1.746377e+02
-1.690909e+00,1.096364e+00,1.679973e+02
-1.690909e+00,1.129091e+00,1.629457e+02
-1.690909e+00,1.161818e+00,1.567597e+02
-1.690909e+00,1.194545e+00,1.508396e+02
-1.690909e+00,1.227273e+00,1.465991e+02
-1.690909e+00,1.260000e+00,1.420658e+02
-1.690909e+00,1.292727e+00,1.334882e+02
-1.690909e+00,1.325455e+00,1.281182e+02
-1.690909e+00,1.358182e+00,1.233650e+02
-1.690909e+00,1.390909e+00,1.192641e+02
-1.690909e+00,1.423636e+00,1.148958e+02
-1.690909e+00,1.456364e+00,1.077227e+02
-1.690909e+00,1.489091e+00,1.049707e+02
-1.690909e+00,1.521818e+00,9.872829e+01
-1.690909e+00,1.554545e+00,9.615557e+01
-1.690909e+00,1.587273e+00,9.198546e+01
-1.690909e+00,1.620000e+00,8.795518e+01
-1.654545e+00,-1.620000e+00,9.930379e+02
-1.654545e+00,-1.587273e+00,9.794503e+02
-1.654545e+00,-1.554545e+00,9.642091e+02
-1.654545e+00,-1.521818e+00,9.490674e+02
-1.654545e+00,-1.489091e+00,9.348036e+02
-1.654545e+00,-1.456364e+00,9.210536e+02
-1.654545e+00,-1.423636e+00,9.068026e+02
-1.654545e+00,-1.390909e+00,8.952160e+02
-1.654545e+00,-1.358182e+00,8.789082e+02
-1.654545e+00,-1.325455e+00,8.647147e+02
-1.654545e+00,-1.292727e+00,8.519483e+02
-1.654545e+00,-1.260000e+00,8.369505e+02
-1.654545e+00,-1.227273e+00,8.230245e+02
-1.654545e+00,-1.194545e+00,8.109347e+02
-1.654545e+00,-1.161818e+00,7.976087e+02
-1.654545e+00,-1.129091e+00,7.829622e+02
-1.654545e+00,-1.096364e+00,7.695396e+02
-1.654545e+00,-1.063636e+00,7.575419e+02
-1.654545e+00,-1.030909e+00,7.434246e+02
-1.654545e+00,-9.981818e-01,7.315938e+02
-1.654545e+00,-9.654545e-01,7.189870e+02
-1.654545e+00,-9.327273e-01,7.067742e+02
-1.654545e+00,-9.000000e-01,6.944602e+02
-1.654545e+00,-8.672727e-01,6.819123e+02
-1.654545e+00,-8.345455e-01,6.705182e+02
-1.654545e+00,-8.018182e-01,6.595647e+02
-1.654545e+00,-7.690909e-01,6.460260e+02
-1.654545e+00,-7.363636e-01,6.333659e+02
-1.654545e+00,-7.036364e-01,6.214562e+02
-1.654545e+00,-6.709091e-01,6.113371e+02
-1.654545e+00,-6.381818e-01,5.980705e+02
-1.654545e+00,-6.054545e-01,5.877421e+02
-1.654545e+00,-5.727273e-01,5.752611e+02
-1.654545e+00,-5.400000e-01,5.650162e+02
-1.654545e+00,-5.072727e-01,5.529736e+02
-1.654545e+00,-4.745455e-01,5.440848e+02
-1.654545e+00,-4.418182e-01,5.329039e+02
-1.654545e+00,-4.090909e-01,5.206369e+02
-1.654545e+00,-3.763636e-01,5.126829e+02
-1.654545e+00,-3.436364e-01,5.000792e+02
-1.654545e+00,-3.109091e-01,4.900054e+02
-1.654545e+00,-2.781818e-01,4.809874e+02
-1.654545e+00,-2.454545e-01,4.693958e+02
-1.654545e+00,-2.127273e-01,4.582046e+02
-1.654545e+00,-1.800000e-01,4.500488e+02
-1.654545e+00,-1.472727e-01,4.383385e+02
-1.654545e+00,-1.145455e-01,4.290363e+02
-1.654545e+00,-8.181818e-02,4.209008e+02
-1.654545e+00,-4.909091e-02,4.121299e+02
-1.654545e+00,-1.636364e-02,3.996023e+02
-1.654545e+00,1.636364e-02,3.916181e+02
-1.654545e+00,4.909091e-02,3.842615e+02
-1.654545e+00,8.181818e-02,3.731644e+02
-1.654545e+00,1.145455e-01,3.658886e+02
-1.654545e+00,1.472727e-01,3.560867e+02
-1.654545e+00,1.800000e-01,3.464754e+02
-1.654545e+00,2.127273e-01,3.372259e+02
-1.654545e+00,2.454545e-01,3.297454e+02
-1.654545e+00,2.781818e-01,3.207450e+02
-1.654545e+00,3.109091e-01,3.129928e+02
-1.654545e+00,3.436364e-01,3.048587e+02
-1.654545e+00,3.763636e-01,2.979256e+02
-1.654545e+00,4.090909e-01,2.887151e+02
-1.654545e+00,4.418182e-01,2.792199e+02
-1.654545e+00,4.745455e-01,2.750536e+02
-1.654545e+00,5.072727e-01,2.639467e+02
-1.654545e+00,5.400000e-01,2.589162e+02
-1.654545e+00,5.727273e-01,2.513115e+02
-1.654545e+00,6.054545e-01,2.421493e+02
-1.654545e+00,6.381818e-01,2.364556e+02
-1.654545e+00,6.709091e-01,2.281940e+02
-1.654545e+00,7.036364e-01,2.231512e+02
-1.654545e+00,7.363636e-01,2.160691e+02
-1.654545e+00,7.690909e-01,2.079357e+02
-1.654545e+00,8.018182e-01,2.027997e+02
-1.654545e+00,8.345455e-01,1.937107e+02
-1.654545e+00,8.672727e-01,1.867891e+02
-1.654545e+00,9.000000e-01,1.815341e+02
-1.654545e+00,9.327273e-01,1.779918e+02
-1.654545e+00,9.654545e-01,1.713098e+02
-1.654545e+00,9.981818e-01,1.623823e+02
-1.654545e+00,1.030909e+00,1.599138e+02
-1.654545e+00,1.063636e+00,1.530764e+02
-1.654545e+00,1.096364e+00,1.464123e+02
-1.654545e+00,1.129091e+00,1.393862e+02
-1.654545e+00,1.161818e+00,1.357055e+02
-1.654545e+00,1.194545e+00,1.324397e+02
-1.654545e+00,1.227273e+00,1.245415e+02
-1.654545e+00,1.260000e+00,1.203612e+02
-1.654545e+00,1.292727e+00,1.153561e+02
-1.654545e+00,1.325455e+00,1.104746e+02
-1.654545e+00,1.358182e+00,1.051795e+02
-1.654545e+00,1.390909e+00,1.011229e+02
-1.654545e+00,1.423636e+00,9.551917e+01
-1.654545e+00,1.456364e+00,9.296945e+01
-1.654545e+00,1.489091e+00,8.681290e+01
-1.654545e+00,1.521818e+00,8.445643e+01
-1.654545e+00,1.554545e+00,7.830211e+01
-1.654545e+00,1.587273e+00,7.592446e+01
-1.654545e+00,1.620000e+00,7.143898e+01
-1.618182e+00,-1.620000e+00,9.398308e+02
-1.618182e+00,-1.587273e+00,9.253396e+02
-1.618182e+00,-1.554545e+00,9.112909e+02
-1.618182e+00,-1.521818e+00,8.982674e+02
-1.618182e+00,-1.489091e+00,8.831338e+02
-1.618182e+00,-1.456364e+00,8.702498e+02
-1.618182e+00,-1.423636e+00,8.566080e+02
-1.618182e+00,-1.390909e+00,8.413432e+02
-1.618182e+00,-1.358182e+00,8.294887e+02
-1.618182e+00,-1.325455e+00,8.144644e+02
-1.618182e+00,-1.292727e+00,8.011024e+02
-1.618182e+00,-1.260000e+00,7.885348e+02
-1.618182e+00,-1.227273e+00,7.752394e+02
-1.618182e+00,-1.194545e+00,7.639481e+02
-1.618182e+00,-1.161818e+00,7.504350e+02
-1.618182e+00,-1.129091e+00,7.381214e+02
-1.618182e+00,-1.096364e+00,7.250762e+02
-1.618182e+00,-1.063636e+00,7.107181e+02
-1.618182e+00,-1.030909e+00,6.985856e+02
-1.618182e+00,-9.981818e-01,6.865955e+02
-1.618182e+00,-9.654545e-01,6.751138e+02
-1.618182e+00,-9.327273e-01,6.640119e+02
-1.618182e+00,-9.000000e-01,6.500337e+02
-1.618182e+00,-8.672727e-01,6.390602e+02
-1.618182e+00,-8.345455e-01,6.251554e+02
-1.618182e+00,-8.018182e-01,6.157337e+02
-1.618182e+00,-7.690909e-01,6.028112e+02
-1.618182e+00,-7.363636e-01,5.938077e+02
-1.618182e+00,-7.036364e-01,5.813813e+02
-1.618182e+00,-6.709091e-01,5.684566e+02
-1.618182e+00,-6.381818e-01,5.586394e+02
-1.618182e+00,-6.054545e-01,5.449010e+02
-1.618182e+00,-5.727273e-01,5.366658e+02
-1.618182e+00,-5.400000e-01,5.244652e+02
-1.618182e+00,-5.072727e-01,5.131232e+02
-1.618182e+00,-4.745455e-01,5.037191e+02
-1.618182e+00,-4.418182e-01,4.928577e+02
-1.618182e+00,-4.090909e-01,4.823958e+02
-1.618182e+00,-3.763636e-01,4.726710e+02
-1.618182e+00,-3.436364e-01,4.621687e+02
-1.618182e+00,-3.109091e-01,4.521425e+02
-1.618182e+00,-2.781818e-01,4.426980e+02
-1.618182e+00,-2.454545e-01,4.344976e+02
-1.618182e+00,-2.127273e-01,4.218066e+02
-1.618182e+00,-1.800000e-01,4.128573e+02
-1.618182e+00,-1.472727e-01,4.055927e+02
-1.618182e+00,-1.145455e-01,3.939399e+02
